,PC1,PC2,Codice_articolo,Categoria
439,1.9134031982701882,-2.425053293162243,090.VST33.SI,Vetri
440,1.6699131940445475,-2.6958749536961095,090.VST33.SI,Vetri
441,1.5920929683811407,-2.1165235634644706,090.VST33.SI,Vetri
442,2.0749833794903485,-2.2744245906460763,090.VST33.SI,Vetri
443,1.3372844408752185,-1.9648804637542203,090.VST33.SI,Vetri
444,1.3122463341633417,-1.822440860638752,090.VST33.SI,Vetri
445,1.743668900160637,-1.8586336679678754,090.VST33.SI,Vetri
446,1.9591248325417463,-2.538748304189301,090.VST33.SI,Vetri
447,1.5263411529882407,-2.5838677164248818,090.VST33.SI,Vetri
448,1.6951033120581356,-1.977320804424613,090.VST33.SI,Vetri
449,1.4444871566293231,-2.304057855740389,090.VST33.SI,Vetri
450,2.3183345141818954,-2.4061472077921646,090.VST33.SI,Vetri
451,1.365743373140196,-2.3489086681536184,090.VST33.SI,Vetri
452,2.0942612769744344,-2.6304930299446574,090.VST33.SI,Vetri
453,1.700156764011612,-2.2199575785431254,090.VST33.SI,Vetri
454,2.149095970457687,-1.9592875800913632,090.VST33,Vetri
455,1.5112940680531572,-2.002865699075628,090.VST33,Vetri
456,2.1435512257889435,-2.2611799164626567,090.VST33,Vetri
457,1.5068232369839722,-1.8850054858151,090.VST33,Vetri
458,1.5550219877608404,-2.6433888959580267,090.VST33,Vetri
459,1.405832003037168,-2.4973425978016333,090.VST33,Vetri
460,1.4903191599140508,-2.6993111181874134,090.VST33,Vetri
461,1.6845538587669244,-2.6367459316661126,090.VST33,Vetri
462,1.461728339334984,-2.5224127555134155,090.VST33,Vetri
463,1.6371532806872364,-2.51963856953364,090.VST33,Vetri
464,1.5639140205167126,-2.129130007774343,090.VST33,Vetri
465,1.7498704680957056,-2.155087530576607,090.VST33,Vetri
466,1.4650938104006739,-2.428342624619462,090.VST33,Vetri
467,1.6142014371898514,-2.037162347992788,090.VST33,Vetri
468,1.890133268959839,-2.176126434801409,090.VST33,Vetri
469,1.5591515151679252,-2.2228638040830986,090.VST33,Vetri
470,2.0457354189772747,-2.1247061768568436,090.VST33,Vetri
471,1.4614787127215625,-2.629527260964794,090.VST33,Vetri
472,1.7069511942431468,-2.4755341164818288,090.VST33,Vetri
473,2.323147539556503,-2.485462682134611,090.VST33,Vetri
474,1.7404878087892166,-2.131311592394124,090.VST33,Vetri
475,1.915404495853048,-2.662650815541386,090.VST33,Vetri
476,1.5620655865769824,-2.338519665720635,090.VST33,Vetri
477,2.1118714245622514,-2.3970281957016573,090.VST33,Vetri
478,1.6311731189803986,-1.9707283347857703,090.VST33,Vetri
479,1.9769215039877746,-2.3841992000076435,090.VST33,Vetri
480,2.1005006793485093,-1.7358199528808942,090.VST33,Vetri
481,1.7122524438373938,-2.0637865475593387,090.VST33,Vetri
482,1.7470149701184874,-2.149103047789301,090.VST33,Vetri
483,1.7038457831534375,-2.6826790692773095,090.VST33,Vetri
484,1.878760896382755,-2.2537628366456293,090.VST33,Vetri
485,2.079114841295886,-2.8507046132110707,090.VST33,Vetri
486,2.0798823837330858,-2.63651886587122,090.VST33,Vetri
487,2.157372480256978,-2.0816951566679243,090.VST33,Vetri
488,1.5940538256566381,-2.2030387174730683,090.VST33,Vetri
489,2.1312768597712584,-2.0195532196309514,090.VST33,Vetri
490,1.5820380781908248,-2.9220403127149694,090.VST33,Vetri
491,1.9235755547613278,-2.044085127951976,090.VST33,Vetri
492,1.8740035188613382,-2.4550943380531325,090.VST33,Vetri
493,2.180007069735596,-2.3495374296492724,090.VST33,Vetri
494,1.366617426330835,-1.8658488474438861,090.VST33,Vetri
495,1.626594755362587,-2.282533701472556,090.VST33,Vetri
496,1.5118326570046912,-2.3236023689084373,090.VST33,Vetri
497,1.8302247421928248,-2.2434011982090687,090.VST33,Vetri
498,2.0187059207017004,-2.699051723040214,090.VST33,Vetri
499,1.1988733116035097,-2.1012241213233884,090.VST33,Vetri
500,1.396825683697265,-2.3667387068347434,090.VST33,Vetri
501,1.9332688978166779,-2.1746209628170488,090.VST33,Vetri
502,1.838084129738964,-1.7319778137869302,090.VST33,Vetri
503,1.6829316422364484,-2.0958838196591008,090.VST33,Vetri
504,2.2966865578481404,-2.31356309593078,090.VST33,Vetri
505,1.7260050727388971,-1.8806919550175882,090.VST33,Vetri
506,2.109267838442079,-2.708202146805453,090.VST33,Vetri
507,1.9986213547263838,-2.0142662426459514,090.VST33,Vetri
508,1.9834362274697688,-1.6609375335170262,090.VST33,Vetri
509,2.206205169356695,-2.5180465989238545,090.VST33,Vetri
510,1.5370001784377545,-2.0647929004985413,090.VST33,Vetri
511,1.4318290316718305,-2.5611030561363024,090.VST33,Vetri
512,1.884828131184161,-1.5231534778082525,090.VST33,Vetri
513,1.7107156590219341,-2.58972494697458,090.VST33,Vetri
514,1.283011857706351,-2.087666279838745,090.VST33,Vetri
515,1.9707858265469793,-2.051700519247159,090.VST33,Vetri
516,1.8621863900990292,-2.1072605994436073,090.VST33,Vetri
517,2.0953888210444562,-2.9917315147264882,090.VST33,Vetri
518,2.102556383741079,-2.266302276525261,090.VST33,Vetri
519,1.5844374179490974,-1.9637092622951928,090.VST33,Vetri
520,1.6485921842993863,-1.911322306668105,090.VST33,Vetri
521,1.7514062946062356,-1.943833299441544,090.VST33,Vetri
522,1.6401290627414566,-2.527675541013568,090.VST33,Vetri
523,1.4381464234349566,-2.2510452816222375,090.VST33,Vetri
524,1.6653654024721682,-2.053102876739237,090.VST33,Vetri
525,2.072274751450411,-2.1942488062639023,090.VST33,Vetri
526,1.8111919829658827,-1.98475229265776,090.VST33,Vetri
527,1.4376953823646277,-2.2518718647220584,090.VST33,Vetri
528,1.872975601107868,-1.9249132375880482,090.VST33,Vetri
529,1.534264945187363,-2.056588973109238,090.VST33,Vetri
530,1.9546801738896111,-2.3307084535007268,090.VST33,Vetri
531,2.28731239224138,-2.1875876604267357,090.VST33,Vetri
532,1.9492349530205157,-2.106280367049072,090.VST33,Vetri
533,2.36133234720565,-2.368742146833586,090.VST33,Vetri
534,2.2453999296835914,-2.2940305110805492,090.VST33,Vetri
535,1.798785843494554,-1.8513525901478631,090.VST33,Vetri
536,1.6279845889060176,-2.0740013853734776,090.VST33,Vetri
537,1.8463107265089687,-1.9614626584496926,090.VST33,Vetri
538,1.424642193502206,-2.4346153138076514,090.VST33,Vetri
539,1.7393535813675238,-2.449235515054549,090.VST33,Vetri
540,1.5380376483273006,-2.707903803039466,090.VST33,Vetri
541,1.7289585785611976,-2.4240434508419324,090.VST33,Vetri
542,2.0556536687584934,-2.045153510639321,090.VST33,Vetri
543,1.9274790228070322,-2.0558274433297727,090.VST33,Vetri
544,1.6483807508918067,-2.762554759049182,090.VST33,Vetri
545,1.3525874984731037,-2.4212684517439005,090.VST55.SI,Vetri
546,1.9712817344488514,-2.3999286488373515,090.VST55.SI,Vetri
547,1.811877402265684,-2.453738851144817,090.VST55,Vetri
548,1.4295594560112797,-1.9502224962802464,090.VST55,Vetri
549,1.883901643255394,-2.6437436518300688,090.VST66.SI,Vetri
550,2.218418695449789,-2.1919919677122777,090.VST66.SI,Vetri
551,2.2783926297525094,-2.617329257157849,090.VST66,Vetri
552,1.8308700443128303,-2.494298249692125,090.VST66,Vetri
553,1.4487505339675923,-2.5738406239405514,090.VTT10,Vetri
554,2.2749825250166875,-2.1065839810371587,090.VTT10,Vetri
555,2.277504232028615,-2.2664918771029416,090.VTT12,Vetri
556,2.1733638509116084,-2.270156619374615,090.VTT12,Vetri
557,1.5705231382523417,-1.9758265386509704,090.VTT6,Vetri
558,1.8133203107410714,-2.281717567064784,090.VTT6,Vetri
559,2.129980009564078,-2.5969056779212543,090.VTT6,Vetri
560,1.373078852754827,-2.5227023613562105,090.VTT6,Vetri
561,1.3001214994301453,-2.001839855248237,090.VTT6,Vetri
562,2.1261904807667156,-2.3641427819043384,090.VTT6,Vetri
563,1.9540326396057799,-2.055305513534685,090.VTT6,Vetri
564,2.191951525661879,-1.9590493562207825,090.VTT6,Vetri
565,2.0022791125653048,-2.515637884450451,090.VTT6,Vetri
566,1.8733840115104843,-1.6351090336694403,090.VTT6,Vetri
567,1.9460336624835362,-1.9814553274798365,090.VTT6,Vetri
568,1.9404405721208309,-1.7975434478472463,090.VTT6,Vetri
569,1.6247365458858838,-2.5635573157081746,090.VTT6,Vetri
570,1.4120281505275978,-2.162504749684551,090.VTT6,Vetri
571,2.096293310533823,-2.28916705543484,090.VTT6,Vetri
572,1.5272936980658727,-1.8726328591601538,090.VTT6,Vetri
573,1.8902076004569361,-2.5830902080742324,090.VTT6,Vetri
574,1.6046916144197572,-2.3431347292784737,090.VTT6,Vetri
575,2.0220844995473666,-2.55991878430125,090.VTT6,Vetri
576,1.8110771317386012,-1.9967230164129954,090.VTT6,Vetri
577,2.060011208036054,-2.150344959892976,017.PM106.001,Ante vetro
578,1.858374014376307,-2.04133837675059,017.PM106.002,Ante vetro
579,2.186607037746712,-2.103340625194907,017.PM106.005,Ante vetro
580,1.7656032255050316,-2.614975491377973,017.PM106.006,Ante vetro
581,1.3911913137278622,-1.9750765188132449,017.PM106.008,Ante vetro
582,2.1900633591076657,-2.1725091662051326,017.PM106.009,Ante vetro
583,1.9315404527724769,-2.2352615693412656,017.PM106.010,Ante vetro
584,1.9162048973288428,-1.5721264763400256,017.PM106.011,Ante vetro
585,1.9132913403350613,-2.8152756482186723,017.PM106.012,Ante vetro
586,1.4189301310505709,-2.412850578924,017.PM106.014,Ante vetro
587,1.279812608190483,-2.002896286753857,017.PM106.015,Ante vetro
588,1.6722685992659339,-2.2780000809673866,017.PM106.016,Ante vetro
589,1.6455835599254778,-2.142940193264298,017.PM106.018,Ante vetro
590,2.1857628549275003,-1.9301938915808379,017.PM108.001,Ante vetro
591,2.0521042631391246,-2.025962418932897,092.ANTASCTR.01,Ante vetro
592,2.1028929035539465,-2.3859108927074413,092.ANTASCTR.02,Ante vetro
593,1.851824159816426,-2.395435671346697,092.ANTASCTR.03,Ante vetro
594,1.4562152816366967,-2.53495844962551,092.ANTASCTR.04,Ante vetro
595,2.1084763789127225,-1.9019631287340086,092.ANTASCTR.05,Ante vetro
596,1.9290602602087459,-2.4514651750928724,092.ANTASCTR.06,Ante vetro
597,1.787198766169989,-2.1078052231914737,028.A11AVDX,Ante vetro
598,1.324256040447158,-2.331548059795141,028.A11AVSX,Ante vetro
599,1.585988656164822,-2.4989299383723584,017.PM107.001,Ante vetro
600,1.3140617976955742,-2.222971949707967,017.PM107.002,Ante vetro
601,1.3019203404553428,-1.9549008007838098,017.PM107.003,Ante vetro
602,1.3988649474544368,-2.53122038317031,017.PM107.004,Ante vetro
603,1.5720647273862702,-1.879262174914678,017.PM107.009,Ante vetro
604,1.927468409477364,-2.496717749233701,017.PM107.011,Ante vetro
605,2.0704160196051045,-2.509230074826413,017.PM107.012,Ante vetro
606,2.209090957840742,-2.294937628139195,017.PM107.015,Ante vetro
607,2.011960747333329,-2.5657669690802885,017.PM107.017,Ante vetro
608,2.1283544257279776,-2.229415895179486,017.PM107.019,Ante vetro
609,2.0554770491652268,-1.6600847500006117,017.PM107.020,Ante vetro
610,2.0735028454781426,-2.4746984077024727,017.PM107.021,Ante vetro
611,1.6075714633009395,-2.7669266778264268,017.PM107.022,Ante vetro
612,1.6497251875625074,-1.6547111966751242,017.PM107.023,Ante vetro
613,1.489122590740016,-2.1410498629158896,017.PM107.029,Ante vetro
614,2.409140229575549,-2.8169046429379554,017.PM107.030,Ante vetro
615,1.320682744733964,-2.380064957070485,017.PM109.001,Ante vetro
616,2.0139655692389873,-1.975324341686615,092.ANTASCOP.01D,Ante vetro
617,1.7581510298354501,-2.5544142962816294,092.ANTASCOP.01S,Ante vetro
618,2.0333391671085477,-2.338356463077394,092.ANTASCOP.02S,Ante vetro
619,1.4927355075444182,-2.0953523013066238,092.ANTASCOP.04D,Ante vetro
620,-3.383377713629288,1.9903726944172637,045.OB.P1T,Visive
621,-3.779628257530477,2.5874727736637033,045.OB.P2T,Visive
622,-1.9389920869096107,1.5501023903210551,045.OB.V1T,Visive
623,-2.0765877718624783,3.10911048965724,045.OB.V2T,Visive
624,-4.00109653163194,2.9512955895612887,045.OB.V3O,Visive
625,-0.6259756837182825,2.2711382795024786,045.OB.V3T,Visive
626,-2.6817475302179106,2.9129195563228016,052.MP.VT.HPL.TR.62.01,Visive
627,-1.0927417711538936,1.3329837898488655,052.MP.VT.HPL.TR.62.02,Visive
628,-1.0695913600347031,3.0197113394996453,052.MP.VT.HPL.TR.62.03,Visive
629,-1.6718459925455418,3.8310911873935303,052.MP.VT.MET.TR.45.01,Visive
630,-1.7359910668048288,4.1122723286542024,052.MP.VT.MET.TR.45.02,Visive
631,-3.5891464050322712,4.068542727990811,052.MP.VT.MET.TR.45.03,Visive
632,-2.353598622138945,4.7446389515668805,052.MP.VT.MET.TR.62.01,Visive
633,-2.591218025779466,3.455073435520759,052.MP.VT.MET.TR.62.02,Visive
634,-3.186341927689784,2.6373553283998117,052.MP.VT.PBX.TR.45.01,Visive
635,-1.8174475835872554,2.9508911884394013,052.MP.VT.PBX.TR.45.02,Visive
636,-1.5131949306407684,2.1750951659398723,052.MP.VT.PBX.TR.45.03,Visive
637,-2.9261491358009013,2.911340583359396,052.MP.VT.PBX.TR.62.01,Visive
638,-2.205684953700882,2.8108814808904907,052.MP.VT.PBX.TR.62.02,Visive
639,-3.2359521317612017,3.1000604566555356,052.MP.VT.PBX.TR.62.03,Visive
640,-2.903561935160026,4.263996669504332,052.MP.VT.POR.TR.45.01,Visive
641,-2.0714518002244815,4.237635151719024,052.MP.VT.POR.TR.45.04,Visive
642,-1.887460339651084,4.0715088139800475,052.MP.VT.POR.TR.45.05,Visive
643,-2.2450502467596767,3.87034590791709,052.MP.VT.POR.TR.62.01,Visive
644,-2.369423555838351,3.380965492783464,052.MP.VT.POR.TR.62.02,Visive
645,-3.1738431913584133,4.544797187498298,052.MP.VT.POR.TR.62.04,Visive
646,-3.953864802641975,2.5287821867288667,052.MP.VT.POR.TR.62.05,Visive
647,-2.359849991422817,4.087648840026771,062.OB.P2T,Visive
648,-1.5398784346886478,3.757259696980977,062.OB.V2T,Visive
649,-1.7443589224195901,3.6051891103441323,062.OB.V5T,Visive
650,-0.7476896515923215,0.2350391148944172,017.PM105.01,Ante Acciaio
651,-0.3356793081593357,0.5422520250359969,017.PM105.03,Ante Acciaio
652,-0.4616899115426838,0.7585411062556947,017.PM105.05,Ante Acciaio
653,-0.014167074257132881,0.6690370658123497,017.PM105.07,Ante Acciaio
654,-0.4911172392166961,0.9015086374873043,017.PM105.09,Ante Acciaio
655,-0.7186722887546797,0.4482139300560788,017.PM105.11,Ante Acciaio
656,-0.27969211799908245,0.5268791795126166,017.PM105.13,Ante Acciaio
657,-0.20504264989533233,1.046692982839021,017.PM105.15,Ante Acciaio
658,-0.3313843914073082,0.8387984566518712,017.PM105.25,Ante Acciaio
659,-0.4473556531551871,0.6205435840998162,017.PM105.26,Ante Acciaio
660,-0.1794060655115047,0.772698901651178,017.PM105.30,Ante Acciaio
661,-0.4842506500018723,0.17836410248587947,017.PM105.31,Ante Acciaio
662,-0.1796472731716587,0.7982333471217365,017.PM105.32,Ante Acciaio
663,-0.4091060058170144,0.13391082656225553,017.PM105.33,Ante Acciaio
664,-0.3386193261177591,0.796597631941575,017.PM105.34,Ante Acciaio
665,-0.38802062402003307,0.39948708748161504,017.PM105.35,Ante Acciaio
666,-0.22097727379177293,0.9806589950695549,017.PM105.36,Ante Acciaio
667,-0.2444309339924782,0.8214324868564051,017.PM110.001,Ante Acciaio
668,-0.6591533639045499,0.2783728722787073,017.PM110.001,Ante Acciaio
669,-0.5902018218917818,0.04870149898484742,017.PM110.002,Ante Acciaio
670,-0.06215843694450709,0.6551095993482635,017.PM110.002,Ante Acciaio
671,-0.1530464997787179,-0.3922448988035011,091.NW2188,Profili Alluminio Flux
672,-0.507198110986763,1.2017496187323504,091.NW2191,Profili Alluminio Flux
673,-1.0233905335619615,0.9088387944737408,091.NW2530,Profili Alluminio Flux
674,-0.4376210449983727,-1.283221295834768,091.NW2531,Profili Alluminio Flux
675,-0.2294941850927078,-0.024544732786459873,091.NW2535,Profili Alluminio Flux
676,-0.04070179919481154,0.5373589796495114,091.NW2545,Profili Alluminio Flux
677,-0.7453574222977873,0.6127790750753701,091.NW2547,Profili Alluminio Flux
678,-0.18178909430272405,0.2279509705958281,091.NW2600,Profili Alluminio Flux
679,-0.4456551685171363,0.6237656655019264,091.NW2601,Profili Alluminio Flux
680,-0.5030934439092262,1.1940235796201306,091.NW2602,Profili Alluminio Flux
681,-0.6379942794893814,0.6355028100034847,091.NW2603,Profili Alluminio Flux
682,-0.117559906668158,0.5113347221496626,091.NW2604,Profili Alluminio Flux
683,-0.05887807341739807,0.6903868488775925,091.NW2605,Profili Alluminio Flux
684,-0.4367893246405637,0.44453046022170867,091.NW2606,Profili Alluminio Flux
685,-0.3469351564719167,0.11171957632649265,091.NW2607,Profili Alluminio Flux
686,-0.3951528409837297,0.7718769725181779,091.NW2608,Profili Alluminio Flux
687,-0.202016319675347,0.462028990763267,091.NW2609,Profili Alluminio Flux
688,-1.3871126532505944,0.6643304033947843,091.NW2610,Profili Alluminio Flux
689,-0.16770339631467704,0.9279789381799798,091.NW2611,Profili Alluminio Flux
690,-0.36629838085638,1.0263467935799782,091.NW2612,Profili Alluminio Flux
691,-0.46622146926967273,0.5292481056603586,091.NW2613,Profili Alluminio Flux
692,-0.7203912357241574,0.6970306050706954,091.NW2614,Profili Alluminio Flux
693,-0.017359412967373953,0.6186569900497919,091.NW2615,Profili Alluminio Flux
694,-0.5512975558906127,0.4598909002135822,091.NW2616,Profili Alluminio Flux
695,-0.5554880511827757,0.31774478141966284,091.NW2617,Profili Alluminio Flux
696,-0.588437772591655,1.0721817857345193,091.NW2618,Profili Alluminio Flux
697,-0.29186481800957204,0.9137302524576384,091.NW2619,Profili Alluminio Flux
698,2.2116735047022305,-3.158554026123189,091.N1037,Profili Alluminio Flux 2
699,2.0416815730309525,-3.5992923749638526,091.N1038,Profili Alluminio Flux 2
700,3.7844061651654846,-5.245279809660283,091.N1039,Profili Alluminio Flux 2
701,2.947082208512606,-3.8678370345548254,091.N1040,Profili Alluminio Flux 2
702,2.4019090917345887,-3.589010672422487,091.N1041,Profili Alluminio Flux 2
703,2.957329038457192,-3.0319635327546868,091.N1042,Profili Alluminio Flux 2
704,2.9565444316527305,-4.5703356406935365,091.N1043,Profili Alluminio Flux 2
705,2.0142642620357534,-4.301743174229739,091.N1044,Profili Alluminio Flux 2
706,3.2880419147380193,-3.100253042212321,091.N1045,Profili Alluminio Flux 2
707,2.906043311580686,-3.168567487094574,091.N1046,Profili Alluminio Flux 2
708,3.44449508186489,-2.824052871397158,091.N1047,Profili Alluminio Flux 2
709,2.406310889442845,-4.228517152929455,091.N1060,Profili Alluminio Flux 2
710,-1.1809099740820754,2.7385171791855534,052.MP.002,Profili Alluminio Kybos
711,-2.462274650798606,1.788885128619773,052.MP.004,Profili Alluminio Kybos
712,-0.6416703469963464,1.8090415920237835,052.MP.005,Profili Alluminio Kybos
713,-2.077054089963352,1.4462888716135387,052.MP.022,Profili Alluminio Kybos
714,-1.7321915263606917,1.8934230823105433,052.MP.023,Profili Alluminio Kybos
715,-0.7648314820035367,2.5438529937434264,052.MP.024,Profili Alluminio Kybos
716,-1.805001280068479,1.921548654861995,052.MP.025,Profili Alluminio Kybos
717,-2.7400769393351827,2.3222109277245644,052.MP.027,Profili Alluminio Kybos
718,-1.9286637408610867,2.497137740540459,052.MP.028,Profili Alluminio Kybos
719,-2.744578441469142,2.7257902105621676,052.MP.031,Profili Alluminio Kybos
720,-1.62069709295301,2.1790139442785383,052.MP.032,Profili Alluminio Kybos
721,-0.908304915562602,2.800312517242379,052.MP.061,Profili Alluminio Kybos
722,-1.616427417403603,2.2718560046283742,052.MP.065,Profili Alluminio Kybos
723,-1.8047202614336821,0.03517542522204155,052.MP.067,Profili Alluminio Kybos
724,-0.8517174676261435,2.0400861810175672,052.MP.068,Profili Alluminio Kybos
725,-1.903488234593785,2.1467062900768985,052.MP.089,Profili Alluminio Kybos
726,-2.6786428952708397,2.484184073024909,052.MP.090,Profili Alluminio Kybos
727,-2.642046860591843,2.8866789723796598,052.MP.091,Profili Alluminio Kybos
728,-0.07050546092262518,1.282265852575869,052.MP.092,Profili Alluminio Kybos
729,-1.7578240963874554,2.359585317662688,052.MP.11492,Profili Alluminio Kybos
730,-1.3556215475633193,1.9473911340631127,052.MP.11493,Profili Alluminio Kybos
731,-2.2572799832939823,2.257656249206135,052.MP.11494,Profili Alluminio Kybos
732,-0.8833878675998308,2.1728208557791153,052.MP.11495,Profili Alluminio Kybos
733,-0.6970175455449353,2.3009199515935332,052.MP.11496,Profili Alluminio Kybos
734,-2.4369239970751764,1.841628292914484,052.MP.11497,Profili Alluminio Kybos
735,-1.6520012585387753,1.1042887499568368,052.MP.11498,Profili Alluminio Kybos
736,-1.895521634007424,2.262118270921468,052.MP.11514,Profili Alluminio Kybos
737,-2.20353599195584,1.8180749071097462,052.MP.937,Profili Alluminio Kybos
738,-0.8356974192989178,1.5835432286478994,052.MP.938,Profili Alluminio Kybos
739,-2.5322340373578993,4.314756768797898,017.PM001,MP Acciaio
740,-4.234973166773071,2.937065051340035,017.PM001,MP Acciaio
741,-1.5599129467113657,4.601868809086002,017.PM001,MP Acciaio
742,-2.5383573855978807,4.3065900351274315,017.PM001,MP Acciaio
743,-2.6808707379971675,4.661938932821558,017.PM001,MP Acciaio
744,-2.9452541803533903,2.5904798719993067,017.PM001,MP Acciaio
745,-2.242402645013317,3.5952471477368655,017.PM001,MP Acciaio
746,-3.3767958339394197,3.6369929479182064,017.PM001,MP Acciaio
747,-3.075713125345899,2.9059484701367837,017.PM001,MP Acciaio
748,-2.5376910217299917,4.3235637045226785,017.PM001,MP Acciaio
749,-2.941207093110803,2.572906678201843,017.PM001,MP Acciaio
750,-1.5386996359178642,1.879614787351146,017.PM001,MP Acciaio
751,-2.0886288023946826,3.2275469000600676,017.PM001,MP Acciaio
752,-2.822697315553316,5.011670482341141,017.PM001,MP Acciaio
753,-2.1024425052768425,3.2621705127885714,017.PM001,MP Acciaio
754,-1.1364008457120467,3.5768873957385154,017.PM001,MP Acciaio
755,-3.661283206429673,4.329941239928195,017.PM001,MP Acciaio
756,-4.133601417950284,5.474098015143044,017.PM001,MP Acciaio
757,-0.18455385600790278,1.2641314058515334,017.PM001,MP Acciaio
758,-2.2364542401616276,3.5737388671723553,017.PM001,MP Acciaio
759,-3.2337331185743787,3.2799739573563675,017.PM001,MP Acciaio
760,-4.536931194946981,3.6822886450334784,017.PM001,MP Acciaio
761,-4.238600844824911,2.9552371758400264,017.PM001,MP Acciaio
762,-1.1286001682492337,3.5531186819596545,017.PM001,MP Acciaio
763,-3.949177602096094,2.2593033551734005,017.PM001,MP Acciaio
764,-3.214852534666664,3.2480644889002726,017.PM001,MP Acciaio
765,-1.9630907184953421,2.9346659743028,017.PM001,MP Acciaio
766,-3.3808099757790426,3.6434146638024543,017.PM001,MP Acciaio
767,-2.690956376085623,4.677344418824579,017.PM001,MP Acciaio
768,-2.5245106431131696,1.5658845704818043,017.PM001,MP Acciaio
769,-1.805584529935105,2.53668838851651,017.PM001,MP Acciaio
770,-2.5340088971351746,4.294344383347205,017.PM002.08,MP Acciaio
771,-3.975875120917985,5.087456149833827,017.PM002.10,MP Acciaio
772,-2.392796785722881,3.9532186692970854,017.PM002.15,MP Acciaio
773,-2.939564771842308,2.5841453736326567,017.PM002.20,MP Acciaio
774,-1.6819719024014903,2.238390683506711,017.PM002.30,MP Acciaio
775,-4.668848290419353,4.002174698879203,017.PM002.40,MP Acciaio
776,-2.093388244027087,3.2372769868276814,017.PM002.50,MP Acciaio
777,-3.2134708476369456,3.2375426659329816,017.PM002.60,MP Acciaio
778,-3.383269813343103,3.6534733315110923,017.PM002.100,MP Acciaio
779,-3.2345157669997593,3.283894208695704,017.PM002,MP Acciaio
780,-1.1276251538029844,3.5578077019628864,017.PM002,MP Acciaio
781,-2.3754519329986072,3.9242818085889,017.PM002,MP Acciaio
782,-2.9290339339913882,2.5428784922612055,017.PM002,MP Acciaio
783,-4.834537419121071,4.402978816943245,017.PM002,MP Acciaio
784,-3.5251224346572925,3.990265222880736,017.PM002,MP Acciaio
785,-3.3710931148111993,3.6236142263655418,017.PM002,MP Acciaio
786,-3.6784100320146336,4.38018618624478,017.PM002,MP Acciaio
787,-2.8246315041689942,5.001749169638607,017.PM002,MP Acciaio
788,-4.676833230577591,4.017320903563677,017.PM002,MP Acciaio
789,-1.7375674676495036,2.98225550719563,017.PM005,MP Acciaio
790,-3.050437573793438,4.09564121105006,017.PM005,MP Acciaio
791,-1.772125806464683,5.111107741031324,017.PM005,MP Acciaio
792,-0.8000291191870613,2.755569474674022,017.PM005,MP Acciaio
793,-3.042947517561935,4.087944791035192,017.PM005,MP Acciaio
794,-1.7705618777837535,5.113303919226112,017.PM005,MP Acciaio
795,-3.047805400866157,4.097476123556112,017.PM005,MP Acciaio
796,-3.3755858727264254,2.775447717102211,017.PM005,MP Acciaio
797,-1.7763296541388018,5.113102717490504,017.PM005,MP Acciaio
798,-2.2789913683002676,2.2256288031882026,017.PM005,MP Acciaio
799,-4.137978116251367,2.4928753758032047,017.PM005,MP Acciaio
800,-3.2823360043552356,4.659078383577962,017.PM005,MP Acciaio
801,-3.159343075758748,4.370610483068791,017.PM005,MP Acciaio
802,-4.58823230802447,3.5965316739742863,017.PM005,MP Acciaio
803,-3.0324314163373214,1.9523197336824127,017.PM005,MP Acciaio
804,-3.2595969666869045,2.503951637282245,017.PM005,MP Acciaio
805,-3.0488627545662554,4.09173066921272,017.PM005,MP Acciaio
806,-2.8168358319189837,3.530789137990667,017.PM005,MP Acciaio
807,-1.9706640368500754,3.5501819188570827,017.PM005,MP Acciaio
808,-3.0442674008733546,1.9757121999914204,017.PM005,MP Acciaio
809,-3.1711434316280847,4.398198997898224,017.PM005,MP Acciaio
810,-2.7146296601594715,3.2796825155280205,017.PM005,MP Acciaio
811,-2.2997639873556586,4.356636715806678,017.PM005,MP Acciaio
812,-3.3888150448250833,2.812362770292652,017.PM005,MP Acciaio
813,-1.5191063114863104,2.4625153832430815,017.PM005,MP Acciaio
814,-4.292319644099953,5.020210854838488,017.PM005,MP Acciaio
815,-1.6457283929614237,2.7621259388507724,017.PM005,MP Acciaio
816,-2.2961688352404552,4.353988937486329,017.PM005,MP Acciaio
817,-2.0768074812998623,1.735259262141133,017.PM005,MP Acciaio
818,-2.6053150909864997,3.025159837302926,017.PM005,MP Acciaio
819,-0.6977176649799904,2.510962828134704,017.PM005,MP Acciaio
820,-3.9419228499595835,4.159525688387657,017.PM005,MP Acciaio
821,-1.4383120431417824,4.306915113413859,017.PM005,MP Acciaio
822,-3.2946695153329273,4.7683121990817545,017.PM005,MP Acciaio
823,-3.2002064914770436,3.1459012445776575,017.PM005,MP Acciaio
824,-1.2072679404063948,1.7046009600245629,017.PM005,MP Acciaio
825,-3.3765696290630123,4.960694494387537,017.PM005,MP Acciaio
826,-2.453079105060086,5.434599274588177,017.PM005,MP Acciaio
827,-2.1733327605804247,4.048736593920112,017.PM005,MP Acciaio
828,-3.040747183931136,1.975902835485389,017.PM005,MP Acciaio
829,-1.3120651890695487,3.9942091725209603,017.PM005,MP Acciaio
830,-2.6136232719055643,0.935002084845421,017.PM006.08,MP Acciaio
831,-3.699816435976961,3.5791071772518364,017.PM006.08,MP Acciaio
832,-2.9362764299400625,3.823345323368331,017.PM006.08,MP Acciaio
833,-3.4866874874178215,3.049576066934659,017.PM006.08,MP Acciaio
